run_id,driver_id,driver_label,global_theme,taiwan_code,taiwan_name_seed,economic_role,linkage_tier,linkage_confidence,polarity,link_mechanism,evidence_required,edge_status,provenance_status,review_after,enabled,mapping_layer,review_after_parsed,review_overdue,missing_provenance,duplicate_edge
20260919T131926+0800-ad2c247a,TELECOM_SERVICE_CYCLE,Telecom service / ARPU and enterprise ICT cycle,Telecom,3045,台灣大,integrated_telecom,DIRECT,0.98,POSITIVE,Mobile broadband and enterprise service trends directly drive telecom revenue and margins,mobile ARPU / subscriber mix / broadband / enterprise ICT / capex,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,TELECOM_SERVICE_CYCLE,Telecom service / ARPU and enterprise ICT cycle,Telecom,4904,遠傳,integrated_telecom,DIRECT,0.98,POSITIVE,Mobile and enterprise ICT trends directly drive telecom revenue and margins,mobile ARPU / subscriber mix / enterprise ICT cloud IDC / capex,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PC_GAMING_HARDWARE_CYCLE,PC / gaming hardware replacement and GPU cycle,PC_Hardware,2377,微星,gaming_gpu_motherboard_notebook,DIRECT,0.98,POSITIVE,GPU add-in-board motherboard gaming notebook and PC replacement cycles directly drive core hardware sales,NVIDIA AMD GPU cycle / motherboard shipments / gaming notebook sell-through / channel inventory,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PC_GAMING_HARDWARE_CYCLE,PC / gaming hardware replacement and GPU cycle,PC_Hardware,2353,宏碁,pc_notebook,DIRECT,0.95,POSITIVE,Global PC and notebook replacement demand directly drives unit shipments revenue and channel inventory,global PC units / notebook shipments / channel inventory / ASP,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,DISPLAY_DRIVER_IC_CYCLE,Display driver IC / TCON demand cycle,Display_IC,3034,聯詠,ddic_tcon,DIRECT,0.98,POSITIVE,Panel shipment demand DDIC TCON ASP and inventory directly transmit into revenue and margins,DDIC TCON units / ASP / panel shipments / inventory / mature-node foundry utilization,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,DISPLAY_PANEL_CYCLE,Display panel demand / pricing and utilization cycle,Display,2489,瑞軒,display_tv_monitor,STRONG,0.8,POSITIVE,TV and display product demand panel pricing and inventory transmit into display-system revenue and margins,TV monitor units / panel prices / inventory / customer demand,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,INDUSTRIAL_CHEMICAL_CYCLE,Industrial / specialty chemical demand cycle,Chemicals,1727,中華化,industrial_specialty_chemicals,DIRECT,0.85,POSITIVE,Chemical product pricing feedstock costs utilization and industrial demand directly drive earnings,key product prices / feedstock spreads / utilization / industrial customer orders,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,INDUSTRIAL_CHEMICAL_CYCLE,Industrial / specialty chemical demand cycle,Chemicals,1709,和益,industrial_chemicals,DIRECT,0.85,POSITIVE,Chemical product spreads utilization and downstream industrial demand directly drive earnings,key chemical prices / feedstock spreads / utilization / downstream orders,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,DISCRETE_POWER_SEMI_CYCLE,Discrete / power semiconductor demand cycle,Power_Semiconductor,6291,沛亨,analog_power_ic,STRONG,0.75,POSITIVE,Power-management and analog device demand inventory and electronics end-markets transmit into revenue,PMIC analog orders / channel inventory / ASP / utilization / end-market shipments,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PASSIVE_COMPONENT_CYCLE,Passive component demand / inventory cycle,Passive_Components,3624,光頡,precision_resistor_inductor,DIRECT,0.9,POSITIVE,Precision resistor and inductor demand ASP utilization and electronics industrial end-markets directly transmit into revenue,resistor inductor orders / ASP / utilization / channel inventory / end-market mix,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PASSIVE_COMPONENT_CYCLE,Passive component demand / inventory cycle,Passive_Components,8111,立碁,led_component,DIRECT,0.85,POSITIVE,LED component demand pricing utilization and downstream electronics demand directly transmit into revenue,LED orders / ASP / utilization / inventory / application mix,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PASSIVE_COMPONENT_CYCLE,Passive component demand / inventory cycle,Passive_Components,2426,鼎元,led_sensor_component,DIRECT,0.85,POSITIVE,LED and sensor component demand utilization and pricing directly transmit into revenue,LED sensor orders / ASP / utilization / inventory / application mix,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,LED_COMPONENT_CYCLE,LED component / lighting demand cycle,LED,6226,光鼎,led_components_modules,DIRECT,0.95,POSITIVE,LED components modules lighting and indicator demand remain the core revenue base,LED component and module revenue / ASP / utilization / end-market orders,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,POWER_ELECTRONICS_CAPEX,Power equipment / electronics capex,Power,6226,光鼎,igbt_sic_power_devices,SPECULATIVE,0.55,POSITIVE,IGBT and SiC MOSFET expansion provides optionality to industrial energy storage UPS and server power demand but remains a small emerging revenue stream,power semiconductor revenue mix / customer qualification / volume ramp,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,THESIS,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_COMPONENT_DEMAND,Optical-component / photonics demand,Photonics,6426,統新,wdm_and_transceiver_filters,DIRECT,0.98,POSITIVE,800G 1.6T transceivers and DCI WDM scaling directly increase thin-film optical filter content,800G 1.6T filter shipments / WDM filter orders / DCI customer demand,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,THESIS,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,EMBEDDED_ETHERNET_IC_CYCLE,Embedded Ethernet / connectivity IC demand cycle,Networking_IC,3094,聯傑,embedded_ethernet_controller_phy,DIRECT,0.98,POSITIVE,Embedded Ethernet controller PHY and switch demand directly drives the company's core networking IC shipments,Ethernet controller PHY switch shipments / ASP / channel inventory / industrial networking demand,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_FACILITY_BUILDOUT,Semiconductor fab facility / clean utility buildout,Semiconductor_Infrastructure,2221,大甲,high_purity_piping_fittings,DIRECT,0.96,POSITIVE,Fab and packaging facility expansion directly increases clean high-purity piping and utility fitting demand,clean-grade revenue mix / fab project backlog / order schedule / customer capex,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,THESIS,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_COMPONENT_DEMAND,Optical-component / photonics demand,Photonics,7717,萊德光電-KY,fiber_optic_passive_components,DIRECT,0.98,POSITIVE,Fiber communication and high-power laser systems directly consume passive optical components,fiber-optic passive revenue / laser passive shipments / optical customer orders,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,THESIS,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,LEO_SATCOM_DEPLOYMENT,LEO satellite / ground-infrastructure deployment,Satcom,7717,萊德光電-KY,satellite_laser_passives,DIRECT,0.92,POSITIVE,Satellite laser terminals and optical ground stations increase demand for laser passive components,satellite laser passive revenue / optical ground-station orders / shipment growth,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,THESIS,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,ADVANCED_PACKAGING_TEST_CAPEX,Advanced packaging / test capex,Semiconductor_Equipment,7828,創新服務,probe_card_automation,DIRECT,0.98,POSITIVE,Probe-card production automation repair and advanced packaging copper-pillar TGV demand directly drive equipment and service revenue,probe-card equipment shipments / repair material revenue / TGV copper-pillar qualification,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,THESIS,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PHARMA_505B2_GENERIC_COMMERCIALIZATION,505(b)(2) / complex-generic regulatory and commercialization cycle,Pharma,6620,漢達,505b2_complex_generics,DIRECT,0.98,POSITIVE,FDA regulatory milestones licensing and launches of 505(b)(2) and complex generic products directly determine commercialization value,FDA approvals / launches / licensing milestones / product revenue / competition,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SOLAR_CELL_CAPEX_TECH_UPGRADE,Solar-cell manufacturing capex / technology upgrade,Solar,6538,倉和,solar_screen_printing,DIRECT,0.98,POSITIVE,TOPCon and BC metallization fine-line printing upgrades directly drive high-end screen and consumable demand,TOPCon BC customer adoption / screen shipments / India capacity / silver-paste reduction technology,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,THESIS,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,VACCINE_COMMERCIALIZATION,Vaccine commercialization / regulatory cycle,Biotech,6547,高端疫苗,ev71_influenza_vaccine,DIRECT,0.98,POSITIVE,EV71 and influenza vaccine approvals tenders overseas registrations and shipments directly determine commercial revenue,EV71 domestic and overseas shipments / influenza tenders / ASEAN approvals / second-generation vaccine milestones,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTOELECTRONIC_IMAGING_EQUIPMENT_CYCLE,Optoelectronic imaging / scanner equipment cycle,Optoelectronic_Equipment,2305,全友,optoelectronic_imaging_equipment,DIRECT,0.9,POSITIVE,Optoelectronic equipment and imaging-scanner demand directly drive the reported product mix,optoelectronic equipment revenue / scanner units / imaging-equipment orders / product mix,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,RENEWABLE_ENERGY_EPC_BUILDOUT,Renewable energy EPC / power infrastructure buildout,Renewable_Energy,6179,亞通,renewable_energy_engineering_epc,DIRECT,0.9,POSITIVE,Renewable and power engineering project awards construction progress and commissioning directly drive recognized engineering revenue,project backlog / monthly engineering progress / renewable capacity under construction / receivables and EPC margin,RESEARCH_VALIDATED,SECTOR_BASE_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PCB_MATERIALS_CYCLE,PCB / laminate / interconnect materials cycle,Base_Industry,1303,南亞,electronic_materials,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_INFRA_SERVICES_CYCLE,Semiconductor infrastructure / analysis service cycle,Base_Industry,1560,中砂,semiconductor_consumables,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PCB_MATERIALS_CYCLE,PCB / laminate / interconnect materials cycle,Base_Industry,1815,富喬,glass_fabric,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_INFRA_SERVICES_CYCLE,Semiconductor infrastructure / analysis service cycle,Base_Industry,2221,大甲,fab_facility_components,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,THERMAL_MANAGEMENT_CYCLE,Thermal-management component cycle,Base_Industry,2354,鴻準,thermal_modules,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PC_GAMING_HARDWARE_CYCLE,PC_GAMING_HARDWARE_CYCLE,Base_Industry,2357,華碩,pc_gaming_hardware,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PC_GAMING_HARDWARE_CYCLE,PC_GAMING_HARDWARE_CYCLE,Base_Industry,2376,技嘉,pc_server_hardware,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,NETWORKING_CONNECTIVITY_CYCLE,Networking / connectivity semiconductor cycle,Base_Industry,2379,瑞昱,networking_ic,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SERVER_HARDWARE_CYCLE,Server / enterprise compute hardware cycle,Base_Industry,2382,廣達,server_odm,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,DISPLAY_PANEL_CYCLE,DISPLAY_PANEL_CYCLE,Base_Industry,2409,友達,display_panel,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,THERMAL_MANAGEMENT_CYCLE,Thermal-management component cycle,Base_Industry,2421,建準,fans_thermal,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,POWER_CONNECTIVITY_CYCLE,Power interconnect / protection component cycle,Base_Industry,2428,興勤,protection_sensors,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,ASIC_DESIGN_SERVICE_CYCLE,ASIC design-service / turnkey cycle,Base_Industry,2454,聯發科,fabless_soc_asic,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,Base_Industry,2455,全新,iii_v_photonics_epi,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,DISCRETE_POWER_SEMI_CYCLE,DISCRETE_POWER_SEMI_CYCLE,Base_Industry,2481,強茂,discrete_power_semiconductor,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_INFRA_SERVICES_CYCLE,Semiconductor infrastructure / analysis service cycle,Base_Industry,3016,嘉晶,epi_wafer,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,ASIC_DESIGN_SERVICE_CYCLE,ASIC design-service / turnkey cycle,Base_Industry,3035,智原,asic_design_turnkey,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,PCB_MATERIALS_CYCLE,PCB / laminate / interconnect materials cycle,Base_Industry,3044,健鼎,pcb,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,Semiconductor test / OSAT utilization cycle,Base_Industry,3264,欣銓,wafer_final_test,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,THERMAL_MANAGEMENT_CYCLE,Thermal-management component cycle,Base_Industry,3324,雙鴻,thermal_modules,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,Semiconductor test / OSAT utilization cycle,Base_Industry,3374,精材,wafer_level_test_packaging,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,ASIC_DESIGN_SERVICE_CYCLE,ASIC design-service / turnkey cycle,Base_Industry,3443,創意,asic_design_turnkey,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,Base_Industry,3491,昇達科,microwave_rf_components,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,ASIC_DESIGN_SERVICE_CYCLE,ASIC design-service / turnkey cycle,Base_Industry,3529,力旺,semiconductor_ip,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,POWER_CONNECTIVITY_CYCLE,Power interconnect / protection component cycle,Base_Industry,3605,宏致,connectors_cables,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_INFRA_SERVICES_CYCLE,Semiconductor infrastructure / analysis service cycle,Base_Industry,3680,家登,fab_material_handling,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SERVER_HARDWARE_CYCLE,Server / enterprise compute hardware cycle,Base_Industry,3693,營邦,server_chassis,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,Base_Industry,3714,富采,led_photonics_components,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,Base_Industry,4908,前鼎,optical_components,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,NETWORKING_CONNECTIVITY_CYCLE,Networking / connectivity semiconductor cycle,Base_Industry,5269,祥碩,pcie_connectivity_ic,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SERVER_HARDWARE_CYCLE,Server / enterprise compute hardware cycle,Base_Industry,5274,信驊,server_bmc,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,Semiconductor test / OSAT utilization cycle,Base_Industry,6147,頎邦,osat_bumping_test,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,TELECOM_SERVICE_CYCLE,TELECOM_SERVICE_CYCLE,Base_Industry,6214,精誠,enterprise_ict_services,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,Semiconductor test / OSAT utilization cycle,Base_Industry,6257,矽格,osat_test,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,Base_Industry,6271,同欣電,optoelectronic_packaging,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,POWER_CONNECTIVITY_CYCLE,Power interconnect / protection component cycle,Base_Industry,6290,良維,power_cords,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,Base_Industry,6426,統新,optical_filters,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,NETWORKING_CONNECTIVITY_CYCLE,Networking / connectivity semiconductor cycle,Base_Industry,6526,達發,networking_connectivity_ic,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SOLAR_MANUFACTURING_CYCLE,Solar manufacturing / equipment cycle,Base_Industry,6538,倉和,solar_printing_screens,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,Base_Industry,6588,東典光電,optical_filters,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,Semiconductor test / OSAT utilization cycle,Base_Industry,6683,雍智科技,semiconductor_test_interface,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,Base_Industry,6706,惠特,opto_test_equipment,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
20260919T131926+0800-ad2c247a,THERMAL_MANAGEMENT_CYCLE,Thermal-management component cycle,Base_Industry,6805,富世達,thermal_mechanical,DIRECT,0.9,POSITIVE,Durable base-industry exposure independent of the current thematic catalyst,Industry orders shipments utilization pricing inventory and company product mix,RESEARCH_VALIDATED,BASE_LAYER_2026_09,2027-03-31,1,BASE,2027-03-31,False,True,False
